file_name,entropy,uncompressed_size,npz_compression_ratio,npz_compressed_image_size,jpg_compression_ratio,jpg_compressed_image_size,entropy_used,mean_used,dim_used
synthetic_282,6.442916088411819,562467,1.453729908273953,386913,4.480059578331966,125549,7.382,127,433
synthetic_283,6.087348479670615,361227,1.5705590024304454,229999,4.938775789229023,73141,7.236,127,347
synthetic_284,6.443865990246139,209088,1.4438383029265127,144814,4.382661188899136,47708,7.384,127,264
synthetic_285,6.193771400484807,562467,1.5336105355000544,366760,4.794624590834697,117312,7.279,127,433
synthetic_286,6.344427733456864,544428,1.485843726972517,366410,4.582765848197376,118799,7.341,127,426
synthetic_287,6.476406692440969,62208,1.4019020146932888,44374,4.187680915516661,14855,7.4,127,144
synthetic_288,6.48347094392421,562467,1.4405904077942435,390442,4.4028727984344425,127750,7.401,127,433
synthetic_289,6.649544550004478,499392,1.388017388017388,359788,4.281591604722344,116637,7.476,127,408
synthetic_290,6.169071952729634,544428,1.5445467028290645,352484,4.761483295434669,114340,7.268,127,426
synthetic_291,6.0706385573353465,1080000,1.5784373762278563,684221,4.984584710247937,216668,7.229,127,600
synthetic_292,5.934543615602371,562467,1.6208769674998704,347014,5.124703888625679,109756,7.174,127,433
synthetic_293,6.516485259933016,562467,1.4301002273039314,393306,4.375234331852797,128557,7.415,127,433
synthetic_294,6.315164199124731,575532,1.4948184240736797,385018,4.627430170292826,124374,7.328,127,438
synthetic_295,6.105585650107963,1436592,1.566628425860091,916996,4.977365093113902,288625,7.243,127,692
synthetic_296,6.650511384393528,541875,1.3886397416841783,390220,4.258349705304519,127250,7.476,127,425
synthetic_297,6.504847004948642,1436592,1.4376357235352866,999274,4.4509604659809145,322760,7.41,127,692
synthetic_298,6.288946141185775,2354988,1.507554132991918,1562125,4.744649901480016,496346,7.317,127,886
synthetic_299,6.812476291609659,559872,1.3436207819260888,416689,4.122161684582536,135820,7.555,127,432
synthetic_300,6.190256789200621,499392,1.5342492688082188,325496,4.791801800072924,104218,7.277,127,408
synthetic_301,6.146177535639869,499392,1.5492469248786238,322345,4.818758141554494,103635,7.259,127,408
synthetic_302,6.005154055822637,30000,1.5182954602965737,19759,4.225947316523454,7099,7.204,127,100
synthetic_303,6.026274752411061,562467,1.5887866042601753,354023,5.08008489884393,110720,7.211,127,433
synthetic_304,6.277911736274192,184512,1.502638608378396,122792,4.608537103179559,40037,7.315,127,248
synthetic_305,6.307847835573566,562467,1.4957398828866681,376046,4.676235845762458,120282,7.326,127,433
synthetic_306,6.644304584427702,768108,1.3930267775369745,551395,4.2474217682936946,180841,7.472,127,506
synthetic_307,6.128466872495472,147852,1.5497950755233174,95401,4.802572597934126,30786,7.251,127,222
synthetic_308,6.099809298652549,444675,1.5638737857931646,284342,4.892667737605351,90886,7.24,127,385
synthetic_309,5.965402766202681,562467,1.6104166428072426,349268,5.0944867626146895,110407,7.187,127,433
synthetic_310,6.270147971562156,506763,1.510061354446335,335591,4.664178554993097,108650,7.309,127,411
synthetic_311,6.662313653222024,562467,1.3860011827903997,405820,4.212068565266556,133537,7.482,127,433
synthetic_312,6.20596203482152,516675,1.5311021090344432,337453,4.765407389644168,108422,7.284,127,415
synthetic_313,6.150507766271047,562467,1.547781795367114,363402,4.837302303981011,116277,7.26,127,433
synthetic_314,6.093333336183995,499392,1.565251732492501,319049,4.987535953978907,100128,7.239,127,408
synthetic_315,6.128190099826251,524172,1.5556604193562749,336945,4.834776833891364,108417,7.252,127,418
synthetic_316,6.156018173042926,499392,1.5466080304743028,322895,4.81689896310586,103675,7.262,127,408
synthetic_317,6.327338521138924,750000,1.4907661941931676,503097,4.659369059304449,160966,7.334,127,500
synthetic_318,5.8756155988602785,499392,1.6440347642875954,303760,5.190052067635963,96221,7.15,127,408
synthetic_319,6.437653940484111,562467,1.4550574296357617,386560,4.486957146048055,125356,7.381,127,433
synthetic_320,6.4877660332387705,562467,1.4392007553368695,390819,4.397193448774577,127915,7.402,127,433
synthetic_321,6.559541641305766,562467,1.4175790110388629,396780,4.366979813664596,128800,7.434,127,433
synthetic_322,6.143733886018803,562467,1.5502304122063346,362828,4.848477273315002,116009,7.258,127,433
synthetic_323,6.248542897697378,499392,1.5145482667637158,329730,4.769195507678203,104712,7.301,127,408
synthetic_324,6.635844477076063,501843,1.3927896423962367,360315,4.303970840480274,116600,7.469,127,409
synthetic_325,6.5534342513659505,562467,1.4192888251888711,396302,4.368981132661701,128741,7.432,127,433
synthetic_326,6.101593145058295,499392,1.5623332134086252,319645,4.984499296329936,100189,7.242,127,408
synthetic_327,6.42071646030424,562467,1.4610784820517084,384967,4.493014450382228,125187,7.373,127,433
synthetic_328,6.330547291099423,100467,1.4672927224664456,68471,4.318004040056732,23267,7.334,127,183
synthetic_329,6.227085378974215,562467,1.5227862803119931,369367,4.715518108651912,119280,7.292,127,433
synthetic_330,6.662003379194797,1825200,1.3893984906315322,1313662,4.2799357493756665,426455,7.481,127,780
synthetic_331,6.4832120616300255,499392,1.4401038137120612,346775,4.449521094132846,112235,7.4,127,408
synthetic_332,6.286683553492475,475212,1.5069017018807256,315357,4.627816839686033,102686,7.317,127,398
synthetic_333,6.24271685812046,41067,1.4716190066652333,27906,4.142323986282025,9914,7.296,127,117
synthetic_334,6.367788464124415,562467,1.4772296314194318,380758,4.524639616448935,124312,7.35,127,433
synthetic_335,6.193295917563937,494508,1.53285906914028,322605,4.7608356599595645,103870,7.279,127,406
synthetic_336,6.261820057612651,612912,1.5116273907735562,405465,4.69326309018791,130594,7.307,127,452
synthetic_337,6.477799006625769,583443,1.4449777473976715,403773,4.514554768021294,129236,7.396,127,441
synthetic_338,6.1063701912744826,273612,1.5572326184947411,175704,4.8381518221845,56553,7.243,127,302
synthetic_339,6.309594992428233,255792,1.497453429966397,170818,4.539987930850875,56342,7.326,127,292
synthetic_340,6.539259939791616,499392,1.4222100712540369,351138,4.400743749944923,113479,7.424,127,408
synthetic_341,6.477092187004623,145200,1.439747746675789,100851,4.323358642251005,33585,7.397,127,220
synthetic_342,6.368207032129213,562467,1.4770744594246819,380798,4.529157406512707,124188,7.35,127,433
synthetic_343,6.1879952037677315,509232,1.5386558455881243,330959,4.8091568449682685,105888,7.276,127,412
synthetic_344,6.378198404571846,419628,1.4713412645818214,285201,4.501528658320729,93219,7.355,127,374
synthetic_345,5.9461252326319,621075,1.6202858246024125,383312,5.115349136013969,121414,7.179,127,455
synthetic_346,6.1211619689762315,562467,1.5573857642436475,361161,4.856892442663719,115808,7.249,127,433
synthetic_347,6.106460942016076,516675,1.5628402903811252,330600,4.906928154233344,105295,7.244,127,415
synthetic_348,6.317458017927623,562467,1.4934166332564234,376631,4.673050081419694,120364,7.329,127,433
synthetic_349,6.043017820168439,499392,1.5842599319207793,315221,4.998468606431853,99909,7.217,127,408
synthetic_350,6.44794231116256,499392,1.4508605361936526,344204,4.473636119322762,111630,7.384,127,408
synthetic_351,6.500444280471387,266412,1.4304460814845041,186244,4.29412807659451,62041,7.409,127,298
synthetic_352,6.155780077600417,750000,1.5480035913683319,484495,4.845524673411637,154782,7.263,127,500
synthetic_353,6.411950423736902,243675,1.4560800717060054,167350,4.452392698569314,54729,7.369,127,285
synthetic_354,6.242758609869785,562467,1.5183385567244074,370449,4.703845253228073,119576,7.297,127,433
synthetic_355,6.221056364187255,562467,1.5248297512416231,368872,4.717970440705263,119218,7.289,127,433
synthetic_356,6.087533411448672,559872,1.5688621747719727,356865,4.934531993654152,113460,7.236,127,432
synthetic_357,6.4830287252233445,562467,1.4415466588754509,390183,4.398224967744458,127885,7.399,127,433
synthetic_358,6.409372303057409,591408,1.4672660692488613,403068,4.562418033419221,129626,7.368,127,444
synthetic_359,6.210586999674853,489648,1.526029719756657,320864,4.708923574045757,103983,7.286,127,404
synthetic_360,6.165533306998386,1101708,1.5463197800331523,712471,4.937294971766604,223140,7.267,127,606
synthetic_361,6.3813831249491155,562467,1.4732481724102706,381787,4.516900220839189,124525,7.356,127,433
synthetic_362,6.557232301069631,957675,1.4211611176076027,673868,4.3944156380489146,217930,7.433,127,565
synthetic_363,6.501570316868223,477603,1.4386542522267975,331979,4.458079752081544,107132,7.408,127,399
synthetic_364,6.374805295688941,562467,1.4753194089982715,381251,4.522493185710495,124371,7.352,127,433
synthetic_365,6.518593873901782,312987,1.425441313100031,219572,4.359696897939854,71791,7.415,127,323
synthetic_366,6.1434864490379315,496947,1.5490721720183416,320803,4.849966817613991,102464,7.258,127,407
synthetic_367,6.458822145833338,562467,1.4495526096054925,388028,4.469344457687724,125850,7.388,127,433
synthetic_368,6.365917178537853,419628,1.4763002079206875,284243,4.5152848765266045,92935,7.349,127,374
synthetic_369,5.885099942220358,2061723,1.6445277010928565,1253687,5.288272667345531,389867,7.154,127,829
synthetic_370,6.54147181442894,311052,1.4180753870561846,219348,4.341088300559641,71653,7.426,127,322
synthetic_371,6.616826076138216,562467,1.4005059546782133,401617,4.240905081090863,132629,7.46,127,433
synthetic_372,6.123691560358818,562467,1.556097493498589,361460,4.860417890843731,115724,7.25,127,433
synthetic_373,6.4014061653965815,201243,1.4564778426732092,138171,4.364884502765427,46105,7.365,127,259
synthetic_374,6.382743944064174,562467,1.4723341988984986,382024,4.513927788968517,124607,7.357,127,433
synthetic_375,6.330682073009915,499392,1.4875696285484497,335710,4.634599500709957,107753,7.335,127,408
synthetic_376,6.173759253424131,562467,1.5391037375735734,365451,4.82721421215242,116520,7.271,127,433
synthetic_377,6.208008593518837,562467,1.5286838686532116,367942,4.725858896478713,119019,7.285,127,433
synthetic_378,6.362995160941342,524172,1.4789363052832052,354425,4.545960712891896,115305,7.348,127,418
synthetic_379,5.840959229705711,499392,1.655540048201718,301649,5.234278047962435,95408,7.137,127,408
synthetic_380,5.954845194578709,562467,1.6140813544730612,348475,5.109852373381785,110075,7.182,127,433
synthetic_381,6.424622973530052,562467,1.4597437447932753,385319,4.489929992895516,125273,7.374,127,433
synthetic_382,6.1695324384203944,499392,1.5416568909524222,323932,4.802908335497273,103977,7.268,127,408
synthetic_383,6.2364683028606835,726192,1.5224502032541631,476989,4.716328730824685,153974,7.296,127,492
synthetic_384,6.258574502646412,231852,1.5040967388272233,154147,4.679530133613208,49546,7.305,127,278
synthetic_385,6.205026622147244,348843,1.5249633887783873,228755,4.7862111545585515,72885,7.284,127,341
synthetic_386,6.1912587184226995,626547,1.5349433718204066,408189,4.786089679932778,130910,7.279,127,457
synthetic_387,6.062378673217282,187500,1.5695498949447937,119461,4.753695205739929,39443,7.226,127,250
synthetic_388,6.331982036945555,1047843,1.4915638571812906,702513,4.651663396400636,225262,7.335,127,591
synthetic_389,6.509348102861442,103788,1.4163789456446088,73277,4.129386488422058,25134,7.411,127,186
synthetic_390,6.102827315118931,554700,1.564346327720262,354589,4.91750959654613,112801,7.242,127,430
synthetic_391,6.64106239054128,499392,1.391544711822468,358876,4.28622190179468,116511,7.471,127,408
synthetic_392,6.500993281053182,499392,1.4342308189376642,348195,4.43975036005761,112482,7.408,127,408
synthetic_393,6.475779355347812,705675,1.4454984555130401,488188,4.431741107315113,159232,7.397,127,485
synthetic_394,6.488678344097579,562467,1.4392854583977317,390796,4.390363270212467,128114,7.402,127,433
synthetic_395,6.420535946931597,410700,1.4608899797246826,281130,4.402023623228794,93298,7.372,127,370
synthetic_396,6.089509737368543,562467,1.5674066188846656,358852,4.901416919376764,114756,7.237,127,433
synthetic_397,6.609325038671612,499392,1.4014913184164073,356329,4.300950806118231,116112,7.456,127,408
synthetic_398,6.52245273295291,499392,1.4276990634327078,349788,4.429354478207652,112746,7.417,127,408
synthetic_399,6.22433402723957,562467,1.5239456386858348,369086,4.713068324646813,119342,7.29,127,433
synthetic_400,6.194384970729446,499392,1.532874139010645,325788,4.79023903618156,104252,7.279,127,408
synthetic_401,6.052575595387445,562467,1.580864931407516,355797,5.07042215431214,110931,7.221,127,433
synthetic_402,5.869098913352597,499392,1.6448957678005014,303601,5.1921565365660935,96182,7.148,127,408
synthetic_403,6.194536406451593,562467,1.5339451292680266,366680,4.796709903548495,117261,7.278,127,433
synthetic_404,6.268375762949763,499392,1.5078215343552708,331201,4.716050315415707,105892,7.309,127,408
synthetic_405,6.136772344292455,132300,1.531143670578432,86406,4.558139534883721,29025,7.256,127,210
synthetic_406,6.080969458343146,91875,1.537965783923131,59738,4.67604845276873,19648,7.234,127,175
synthetic_407,6.262187264539218,499392,1.5097497415184806,330778,4.7472076199891635,105197,7.307,127,408
synthetic_408,6.243801750767476,723243,1.5193733797745443,476014,4.70717293536483,153647,7.299,127,491
synthetic_409,6.508512078913943,444675,1.4352873963901154,309816,4.3426565231403265,102397,7.411,127,385
synthetic_410,6.056852466986471,494508,1.5774735948909184,313481,4.962896799510242,99641,7.224,127,406
synthetic_411,6.524620420259243,499392,1.4265652762621905,350066,4.4257038789780125,112839,7.418,127,408
synthetic_412,6.170503125571687,250563,1.5378001178376786,162936,4.685872980251347,53472,7.27,127,289
synthetic_413,6.3410809935720795,499392,1.4836892580840673,336588,4.638344509873126,107666,7.34,127,408
synthetic_414,6.177092194150958,562467,1.539251154848173,365416,4.823405824443453,116612,7.271,127,433
synthetic_415,6.09483977885867,562467,1.5664768217453664,359065,4.89578546062252,114888,7.238,127,433
synthetic_416,6.694588564566054,499392,1.37464112593555,363289,4.157131084084609,120129,7.497,127,408
synthetic_417,5.9355849119060835,562467,1.6201112973748337,347178,5.1311086581705725,109619,7.175,127,433
synthetic_418,6.291526423055098,562467,1.5017822194572974,374533,4.67250660419678,120378,7.318,127,433
synthetic_419,6.514974931567762,1764867,1.435404375344645,1229526,4.461094554526772,395613,7.413,127,767
synthetic_420,6.75058088932854,546987,1.3588354975021177,402541,4.123753232360547,132643,7.524,127,427
synthetic_421,6.468533230002684,562467,1.4453175388331427,389165,4.405631706743949,127670,7.394,127,433
synthetic_422,6.1058108587220685,449307,1.5609121449093102,287849,4.902903722133106,91641,7.243,127,387
synthetic_423,6.1837446016843876,735075,1.53910175879397,477600,4.827793430930192,152259,7.274,127,495
synthetic_424,6.5033730757919415,720300,1.435752898215624,501688,4.402623359636201,163607,7.409,127,490
synthetic_425,6.017969344151044,1366875,1.595847148928221,856520,5.043633076270249,271010,7.208,127,675
synthetic_426,6.358775863682776,562467,1.4798375108856656,380087,4.5364997943332765,123987,7.347,127,433
synthetic_427,6.173264477154114,521667,1.5410818683217777,338507,4.77944625645912,109148,7.269,127,417
synthetic_428,6.210148925619497,499392,1.5270805812417436,327024,4.786933016372072,104324,7.285,127,408
synthetic_429,6.313358284093605,562467,1.4943649174265128,376392,4.67608034185192,120286,7.328,127,433
synthetic_430,6.088586714744911,562467,1.5683856252161013,358628,4.90526398409293,114666,7.236,127,433
